close,high,low,open,symbol,date,changePercent
156.1,156.69,153.13,153.98,JNJ,05-03-2021,0.0198
157.4,159.33,155.98,157,JNJ,08-03-2021,0.0083
157.7,160.75,156.89,156.89,JNJ,09-03-2021,0.0019
159.15,159.895,157.36,158.82,JNJ,10-03-2021,0.0092
159.14,160.63,158.92,159.54,JNJ,11-03-2021,-0.0001
159.6,160.31,159.19,159.28,JNJ,12-03-2021,0.0029
160.42,160.66,158.5,159.75,JNJ,15-03-2021,0.0051
161.37,161.68,160.24,160.46,JNJ,16-03-2021,0.0059
160.77,161.73,159.53,160.83,JNJ,17-03-2021,-0.0037
160.47,161.49,159.96,160.21,JNJ,18-03-2021,-0.0019
160.04,161.5,159.47,160.69,JNJ,19-03-2021,-0.0027
160.5,160.65,158,158.31,JNJ,22-03-2021,0.0029
160.35,161.2004,158.88,160.21,JNJ,23-03-2021,-0.0009
161.91,162.48,159.82,160.1,JNJ,24-03-2021,0.0097
161.97,162.45,160.64,162.44,JNJ,25-03-2021,0.0004
164.93,165.1,161.38,162.09,JNJ,26-03-2021,0.0183
166.04,167.03,163.6314,163.83,JNJ,29-03-2021,0.0067
165.01,165.66,164.23,165.02,JNJ,30-03-2021,-0.0062
164.35,165.39,163.7,164.96,JNJ,31-03-2021,-0.004
162.83,163.84,162.26,162.6,JNJ,01-04-2021,-0.0092
163.43,164.75,162.66,163.64,JNJ,05-04-2021,0.0037
163.39,164.52,163,164.08,JNJ,06-04-2021,-0.0002
163.61,164.28,163.316,163.55,JNJ,07-04-2021,0.0013
162.97,164.1116,162.85,164,JNJ,08-04-2021,-0.0039
161.25,162.93,159.78,162.12,JNJ,09-04-2021,-0.0106
161.64,162.08,160.34,161.09,JNJ,12-04-2021,0.0024
159.48,159.93,156.53,156.86,JNJ,13-04-2021,-0.0134
159.92,160.11,157.54,157.83,JNJ,14-04-2021,0.0028
160.39,162.39,160.23,160.72,JNJ,15-04-2021,0.0029
162.24,162.51,160.56,161.34,JNJ,16-04-2021,0.0115
162.69,163.11,160.84,162.5,JNJ,19-04-2021,0.0028
166.48,167.7899,161,161,JNJ,20-04-2021,0.0233
166.59,166.91,165.29,166.37,JNJ,21-04-2021,0.0007
165.18,166.28,164.62,165.836,JNJ,22-04-2021,-0.0085
165.52,166.06,163.9996,164.53,JNJ,23-04-2021,0.0021
164.12,165.41,163.76,165.21,JNJ,26-04-2021,-0.0085
163.18,163.91,162.47,163.76,JNJ,27-04-2021,-0.0057
161.98,163.2,161.65,162.86,JNJ,28-04-2021,-0.0074
164.2,164.26,161.81,161.9,JNJ,29-04-2021,0.0137
162.73,164.33,162.52,164.15,JNJ,30-04-2021,-0.009
165.21,165.32,163.12,163.6,JNJ,03-05-2021,0.0152
167.77,167.85,164.67,164.83,JNJ,04-05-2021,0.0155
167.07,167.5,166.81,167.5,JNJ,05-05-2021,-0.0042
167.74,167.885,166.24,166.79,JNJ,06-05-2021,0.004
168.5,169.18,167.83,168.3,JNJ,07-05-2021,0.0045
170.27,171.53,169.23,169.9,JNJ,10-05-2021,0.0105
168.88,170.87,168.28,170.65,JNJ,11-05-2021,-0.0082
168.2,169.8,167.95,168.54,JNJ,12-05-2021,-0.004
169.96,170.7,166.97,166.97,JNJ,13-05-2021,0.0105
170.22,171.61,170.17,171.48,JNJ,14-05-2021,0.0015
170.39,171.89,170.305,170.4,JNJ,17-05-2021,0.001
170.45,171.365,169.53,169.98,JNJ,18-05-2021,0.0004
170.08,170.16,168.0354,169.91,JNJ,19-05-2021,-0.0022
171.07,171.59,169.69,169.94,JNJ,20-05-2021,0.0058
170.96,172.74,170.87,171.33,JNJ,21-05-2021,-0.0006
170.55,171.35,169.77,170.9,JNJ,24-05-2021,-0.0024
170.08,171.03,169.74,170.67,JNJ,25-05-2021,-0.0028
169.07,170.08,168.28,170,JNJ,26-05-2021,-0.0059
227.85,230.38,225.04,226.5,BABA,04-01-2021,0
240.4,240.76,228.12,229.05,BABA,05-01-2021,0.0551
227.61,238.3,225.86,234.95,BABA,06-01-2021,-0.0532
226.9,229.95,220.09,229.31,BABA,07-01-2021,-0.0031
236.19,238.6,226.6833,227.88,BABA,08-01-2021,0.0409
227.37,230.8245,225.86,229.9,BABA,11-01-2021,-0.0373
225.6,229.75,225.14,228.385,BABA,12-01-2021,-0.0078
235.3,240.49,226.29,229.94,BABA,13-01-2021,0.043
242.98,245.7,241.47,245.31,BABA,14-01-2021,0.0326
243.46,246.99,242.1501,246.25,BABA,15-01-2021,0.002
251.65,252.88,246.99,250,BABA,19-01-2021,0.0336
265.49,269,262.7,267.5,BABA,20-01-2021,0.055
260,264.6,257.9,264.13,BABA,21-01-2021,-0.0207
258.62,260.33,255.5,256.8,BABA,22-01-2021,-0.0053
261.38,265.2,257.85,263.62,BABA,25-01-2021,0.0107
265.92,266,261.12,263.8,BABA,26-01-2021,0.0174
260.25,265.92,259.95,265.13,BABA,27-01-2021,-0.0213
260.76,261.57,257.33,259.17,BABA,28-01-2021,0.002
253.83,258.9,252.3,256.03,BABA,29-01-2021,-0.0266
264.69,265,255.195,258.8,BABA,01-02-2021,0.0428
254.5,265,254.04,264.57,BABA,02-02-2021,-0.0385
263.43,268.28,261.2501,264.7,BABA,03-02-2021,0.0351
266.96,269.99,265.5576,269.58,BABA,04-02-2021,0.0134
265.67,266.45,263.21,264.61,BABA,05-02-2021,-0.0048
262.59,265,261.82,264.98,BABA,08-02-2021,-0.0116
266.49,267.2,262.54,263,BABA,09-02-2021,0.0149
267.79,270.4,264.6,268.7,BABA,10-02-2021,0.0049
268.93,274.26,267.2,268.75,BABA,11-02-2021,0.0043
267.85,270.25,265.6804,269.09,BABA,12-02-2021,-0.004
270.7,274.29,270.4,271,BABA,16-02-2021,0.0106
270.83,272.316,267.81,270.89,BABA,17-02-2021,0.0005
264.51,266.18,262.33,265.23,BABA,18-02-2021,-0.0233
263.59,269.39,262.85,266.05,BABA,19-02-2021,-0.0035
254,259.46,254,257.99,BABA,22-02-2021,-0.0364
252.75,254.9,241.62,247.31,BABA,23-02-2021,-0.0049
250.34,252,248.1,252,BABA,24-02-2021,-0.0095
240.18,250.34,240.07,250,BABA,25-02-2021,-0.0406
237.76,244.9,237.65,244.63,BABA,26-02-2021,-0.0101
241.69,242.79,239.26,241.05,BABA,01-03-2021,0.0165
234.42,241.2,234.27,238.79,BABA,02-03-2021,-0.0301
236.27,239.6086,234.4506,237.5,BABA,03-03-2021,0.0079
230.5,236.37,228.36,235,BABA,04-03-2021,-0.0244
233.89,236.43,228.34,235.42,BABA,05-03-2021,0.0147
226.69,230.81,226.53,229.02,BABA,08-03-2021,-0.0308
238.14,238.74,233.075,233.38,BABA,09-03-2021,0.0505
234.3,241.325,233.64,241,BABA,10-03-2021,-0.0161
240.8,241.72,235,237.2,BABA,11-03-2021,0.0277
231.87,235.45,229.7058,233.695,BABA,12-03-2021,-0.0371
230.28,230.45,226.26,228.41,BABA,15-03-2021,-0.0069
226.93,229.85,225.53,228.07,BABA,16-03-2021,-0.0145
233.34,235.63,225.81,226.5,BABA,17-03-2021,0.0282
236.43,239.5,235.56,238.56,BABA,18-03-2021,0.0132
239.79,241.6,236.8838,239.66,BABA,19-03-2021,0.0142
237.12,238.53,235,235.855,BABA,22-03-2021,-0.0111
237.67,241.12,235.5,237.3,BABA,23-03-2021,0.0023
229.59,237.3,229.24,236.83,BABA,24-03-2021,-0.034
222.72,229.24,222.5,225,BABA,25-03-2021,-0.0299
227.26,229.239,220.42,222,BABA,26-03-2021,0.0204
231.86,232.38,225.1,225.49,BABA,29-03-2021,0.0202
229.25,230.45,226.64,229.27,BABA,30-03-2021,-0.0113
226.73,231.52,226.47,229.89,BABA,31-03-2021,-0.011
224.36,231.25,223.5,230.68,BABA,01-04-2021,-0.0105
225.3,226.57,222.52,226.53,BABA,05-04-2021,0.0042
230.57,232,225.74,226.03,BABA,06-04-2021,0.0234
225.42,228.19,224.8,226.11,BABA,07-04-2021,-0.0223
228.24,229.42,226.62,228.5,BABA,08-04-2021,0.0125
223.31,225.07,221.32,224.85,BABA,09-04-2021,-0.0216
244.01,244.91,236.65,237.89,BABA,12-04-2021,0.0927
241.89,245.69,239.69,243.66,BABA,13-04-2021,-0.0087
239.23,245.09,238.65,244.37,BABA,14-04-2021,-0.011
239.09,240.95,238.1268,240,BABA,15-04-2021,-0.0006
238.69,241.89,237.82,241.89,BABA,16-04-2021,-0.0017
234.78,238.42,232.81,237.44,BABA,19-04-2021,-0.0164
229.88,234.63,228.4301,232.87,BABA,20-04-2021,-0.0209
229.44,229.49,226.0701,229.33,BABA,21-04-2021,-0.0019
229.35,234,227.8201,228.765,BABA,22-04-2021,-0.0004
232.08,233,230.51,230.65,BABA,23-04-2021,0.0119
232.7,233.49,230.82,231.5,BABA,26-04-2021,0.0027
235.92,236.93,232.08,233.44,BABA,27-04-2021,0.0138
236.72,239.22,236.33,237.57,BABA,28-04-2021,0.0034
234.18,238.05,232.6,237.79,BABA,29-04-2021,-0.0107
230.95,233.85,230.51,231.77,BABA,30-04-2021,-0.0138
230.71,236.1699,230.4052,231.27,BABA,03-05-2021,-0.001
227.9,231.48,225.45,230.25,BABA,04-05-2021,-0.0122
226.78,228.91,226.73,228,BABA,05-05-2021,-0.0049
226.42,228.44,222.88,227.11,BABA,06-05-2021,-0.0016
225.31,228.79,225.05,227.9,BABA,07-05-2021,-0.0049
219.53,222.87,218.56,222.87,BABA,10-05-2021,-0.0257
221.38,221.39,213,213.71,BABA,11-05-2021,0.0084
219.9,225.29,219,224.74,BABA,12-05-2021,-0.0067
206.08,215.5,204.39,213.15,BABA,13-05-2021,-0.0628
209.51,210.94,206.02,209.9235,BABA,14-05-2021,0.0166
211.05,213.15,209.44,210.615,BABA,17-05-2021,0.0074
213.72,215.17,211.42,212.5,BABA,18-05-2021,0.0127
212.54,212.91,210.12,211.1,BABA,19-05-2021,-0.0055
216.99,217.63,212.63,212.995,BABA,20-05-2021,0.0209
211.06,215.89,209.87,215.23,BABA,21-05-2021,-0.0273
210.44,212.01,208.7,210.03,BABA,24-05-2021,-0.0029
211.13,214.05,211.01,212.83,BABA,25-05-2021,0.0033
211.78,213.75,211.54,212.3,BABA,26-05-2021,0.0031
146.53,146.89,144.28,144.3,WMT,04-01-2021,0
145.75,147.07,144.49,146.6,WMT,05-01-2021,-0.0053
146.66,148.1,145.0111,145.09,WMT,06-01-2021,0.0062
146.65,147.76,146.04,147.62,WMT,07-01-2021,-0.0001
146.63,147,145.81,146.88,WMT,08-01-2021,-0.0001
147.29,147.99,146,146,WMT,11-01-2021,0.0045
148.97,149.93,148.32,149,WMT,12-01-2021,0.0114
147.45,149.07,147.43,148.75,WMT,13-01-2021,-0.0102
146.97,148,146.035,147.82,WMT,14-01-2021,-0.0033
144.64,145.9,143.671,145.14,WMT,15-01-2021,-0.0159
143.39,145.07,142.67,144.64,WMT,19-01-2021,-0.0086
145.51,145.66,142.89,143.59,WMT,20-01-2021,0.0148
144.85,145.73,144.21,145.36,WMT,21-01-2021,-0.0045
146.33,147.34,145.12,145.6,WMT,22-01-2021,0.0102
146.2,146.25,144.27,145.36,WMT,25-01-2021,-0.0009
147.51,147.81,145.47,145.63,WMT,26-01-2021,0.009
143.84,147.86,143.55,146.96,WMT,27-01-2021,-0.0249
143.75,146.26,143.63,144.46,WMT,28-01-2021,-0.0006
140.49,143.75,140.35,143.18,WMT,29-01-2021,-0.0227
139.27,141.49,139.19,140.91,WMT,01-02-2021,-0.0087
140.77,142.15,139.4401,139.76,WMT,02-02-2021,0.0108
141.2,142.05,140.63,140.66,WMT,03-02-2021,0.0031
142.53,143.18,141.26,141.79,WMT,04-02-2021,0.0094
144.36,144.85,142.53,143.46,WMT,05-02-2021,0.0128
145.03,145.58,144.46,144.81,WMT,08-02-2021,0.0046
145.83,146.32,144.58,144.58,WMT,09-02-2021,0.0055
144.13,145.9,143.5388,145.83,WMT,10-02-2021,-0.0117
144.02,144.95,143.71,144.14,WMT,11-02-2021,-0.0008
144.47,144.61,143.67,144.16,WMT,12-02-2021,0.0031
145.66,146.39,144.93,145.94,WMT,16-02-2021,0.0082
147.2,147.5,144.5,144.65,WMT,17-02-2021,0.0106
137.66,140.7,137.5,139,WMT,18-02-2021,-0.0648
138.34,139.42,137.67,137.8,WMT,19-02-2021,0.0049
137.69,138.34,136.25,137.74,WMT,22-02-2021,-0.0047
135.47,137.39,135.06,137.11,WMT,23-02-2021,-0.0161
133.21,136.16,133.05,135.87,WMT,24-02-2021,-0.0167
131.95,134.01,131.484,133.1,WMT,25-02-2021,-0.0095
129.92,131.81,129.86,131.48,WMT,26-02-2021,-0.0154
131.37,132.57,131.13,131.58,WMT,01-03-2021,0.0112
130.11,132.75,130.01,131.51,WMT,02-03-2021,-0.0096
127.59,129.93,127.55,129.5,WMT,03-03-2021,-0.0194
127.53,129.58,126.28,127.86,WMT,04-03-2021,-0.0005
129.12,129.7459,126.75,126.83,WMT,05-03-2021,0.0125
127.88,129.84,127.81,129.33,WMT,08-03-2021,-0.0096
128.89,129.88,128.32,128.8,WMT,09-03-2021,0.0079
132.18,133.05,128.47,128.86,WMT,10-03-2021,0.0255
132.13,133.49,131.53,133.36,WMT,11-03-2021,-0.0004
134.12,134.52,132.0801,132.52,WMT,12-03-2021,0.0151
133.43,134.75,132.825,134.74,WMT,15-03-2021,-0.0051
133.39,134.28,132.82,132.82,WMT,16-03-2021,-0.0003
132.28,133.14,131.98,132.5,WMT,17-03-2021,-0.0083
130.01,131.95,129.93,131.16,WMT,18-03-2021,-0.0172
131.74,132.5,129.9,130.13,WMT,19-03-2021,0.0133
132.37,132.45,130.99,131,WMT,22-03-2021,0.0048
133.94,134.3,131.63,131.71,WMT,23-03-2021,0.0119
133.11,134.43,133.05,134.43,WMT,24-03-2021,-0.0062
134.01,134.5301,132.87,133.26,WMT,25-03-2021,0.0068
135.13,135.2,133.421,134,WMT,26-03-2021,0.0084
136.67,137.01,134.6,135,WMT,29-03-2021,0.0114
135.74,137.59,135.47,136.33,WMT,30-03-2021,-0.0068
135.83,136.86,134.96,135.55,WMT,31-03-2021,0.0007
135.62,136.89,135.33,135.94,WMT,01-04-2021,-0.0015
139.43,140.16,136.2,136.72,WMT,05-04-2021,0.0281
140.1,140.9482,138.52,139.11,WMT,06-04-2021,0.0048
139.8,140.75,139.65,140.3,WMT,07-04-2021,-0.0021
139.71,141.12,139.66,140.45,WMT,08-04-2021,-0.0006
139.78,140.09,138.7138,139.63,WMT,09-04-2021,0.0005
139.8,140.38,139.34,140.07,WMT,12-04-2021,0.0001
139.37,140,138.87,139.8,WMT,13-04-2021,-0.0031
139.32,139.46,138.42,139.12,WMT,14-04-2021,-0.0004
140.16,140.47,139.2,139.4,WMT,15-04-2021,0.006
140.61,140.96,139.71,140.89,WMT,16-04-2021,0.0032
139.71,140.57,139.61,140.29,WMT,19-04-2021,-0.0064
140.79,141.77,138.82,139.42,WMT,20-04-2021,0.0077
141.2,141.7,140.53,140.77,WMT,21-04-2021,0.0029
139.67,141.45,139.42,141.08,WMT,22-04-2021,-0.0108
139.9,140.342,139.03,139.1,WMT,23-04-2021,0.0016
137.91,140,137.64,139.91,WMT,26-04-2021,-0.0142
138.38,138.945,137.55,138,WMT,27-04-2021,0.0034
137.89,138.59,137.865,138.35,WMT,28-04-2021,-0.0035
139.63,140,137.9,137.9,WMT,29-04-2021,0.0126
139.91,139.99,139.11,139.71,WMT,30-04-2021,0.002
142.12,142.74,139.68,139.68,WMT,03-05-2021,0.0158
140.72,142.03,140.1,141.54,WMT,04-05-2021,-0.0099
140.6,141,140.3,140.71,WMT,05-05-2021,-0.0009
141.05,141.357,139.45,140,WMT,06-05-2021,0.0032
140.2,141.72,139.32,141.63,WMT,07-05-2021,-0.006
140.82,142.08,140.31,140.45,WMT,10-05-2021,0.0044
139.55,140.87,138.32,140.87,WMT,11-05-2021,-0.009
135.94,138.98,135.91,138.87,WMT,12-05-2021,-0.0259
138.24,138.98,135.76,136.23,WMT,13-05-2021,0.0169
139.52,140.24,138.43,138.81,WMT,14-05-2021,0.0093
138.89,140.4,138.77,140,WMT,17-05-2021,-0.0045
141.91,144.58,141.21,143.51,WMT,18-05-2021,0.0217
141.92,143.72,140.5,140.71,WMT,19-05-2021,0.0001
142.42,142.87,140.7,141.5,WMT,20-05-2021,0.0035
141.75,143.08,141.6,142.52,WMT,21-05-2021,-0.0047
141.76,142.42,141.36,141.76,WMT,24-05-2021,0.0001
142.34,142.64,141.07,141.8,WMT,25-05-2021,0.0041
142.17,142.88,141.76,142.39,WMT,26-05-2021,-0.0012
349.5,352.075,340.38,351.45,UNH,04-01-2021,0
344.8,351.36,344.48,348.69,UNH,05-01-2021,-0.0134
359.27,359.49,335.11,337.11,UNH,06-01-2021,0.042
365.03,366.45,357.92,358.54,UNH,07-01-2021,0.016
363.39,367.49,358.76,367,UNH,08-01-2021,-0.0045
360.75,364.29,359.19,362.62,UNH,11-01-2021,-0.0073
357.37,360.08,355.23,357.94,UNH,12-01-2021,-0.0094
355.04,356.81,351.23,356.04,UNH,13-01-2021,-0.0065
350.53,358.81,350.42,356.85,UNH,14-01-2021,-0.0127
351.3,353.05,345.74,349.12,UNH,15-01-2021,0.0022
352.19,356.96,351.56,356.21,UNH,19-01-2021,0.0025
350.84,352.08,345.83,351.88,UNH,20-01-2021,-0.0038
355,360.89,350.74,350.81,UNH,21-01-2021,0.0119
347.55,354.62,347.54,353.31,UNH,22-01-2021,-0.021
347.81,350.39,344.6046,347.15,UNH,25-01-2021,0.0007
343.11,351.51,342.57,350.51,UNH,26-01-2021,-0.0135
332.99,338,329.01,337.04,UNH,27-01-2021,-0.0295
338.15,346.58,334.51,336.64,UNH,28-01-2021,0.0155
333.58,339.02,330.63,336.53,UNH,29-01-2021,-0.0135
334,338.15,332.7408,335.03,UNH,01-02-2021,0.0013
338.72,344.6385,337.1,337.1,UNH,02-02-2021,0.0141
337.89,340.16,334.6,338,UNH,03-02-2021,-0.0025
329.32,335.29,328.39,332.32,UNH,04-02-2021,-0.0254
324.51,333.48,323.4825,332.11,UNH,05-02-2021,-0.0146
324.34,327.015,323.805,327.01,UNH,08-02-2021,-0.0005
329.63,331.0449,321.71,323.9,UNH,09-02-2021,0.0163
333.4,335.76,329.77,332.66,UNH,10-02-2021,0.0114
333.07,336.645,331.5,335,UNH,11-02-2021,-0.001
328.24,332.4,327.88,331.68,UNH,12-02-2021,-0.0145
324.62,329.84,322.48,327.36,UNH,16-02-2021,-0.011
326.86,328.6,322.24,323.46,UNH,17-02-2021,0.0069
328.41,329.58,325.2,325.9,UNH,18-02-2021,0.0047
324.58,328.85,324.11,328.75,UNH,19-02-2021,-0.0117
327.64,329.05,320.35,321.5,UNH,22-02-2021,0.0094
329.51,333.94,326.64,329.99,UNH,23-02-2021,0.0057
332.21,333.6,326.04,328.49,UNH,24-02-2021,0.0082
328.87,333.6,327.355,331,UNH,25-02-2021,-0.0101
332.22,337.91,329.85,330.55,UNH,26-02-2021,0.0102
334.65,338.905,333.68,334.36,UNH,01-03-2021,0.0073
334.64,337.67,333.89,335,UNH,02-03-2021,0
332.87,338.16,332.78,333.32,UNH,03-03-2021,-0.0053
333.81,340.84,332.67,334.17,UNH,04-03-2021,0.0028
347.1,348.29,335.02,335.03,UNH,05-03-2021,0.0398
350.17,354,345.6,347.01,UNH,08-03-2021,0.0088
351.98,361.25,351.34,352.92,UNH,09-03-2021,0.0052
349.6,354.48,348.5,353.91,UNH,10-03-2021,-0.0068
353.1,355.97,349.87,350.76,UNH,11-03-2021,0.01
356.02,356.82,351.99,353.17,UNH,12-03-2021,0.0083
353.88,357.94,351.5501,356.92,UNH,15-03-2021,-0.006
354.6,355.36,351.91,353.53,UNH,16-03-2021,0.002
352.18,358.07,351.83,355.17,UNH,17-03-2021,-0.0068
362.05,364.32,352.34,352.87,UNH,18-03-2021,0.028
365.58,370.4599,359.01,361.92,UNH,19-03-2021,0.0098
366.86,368.58,360.11,365,UNH,22-03-2021,0.0035
368.5,371.54,367.22,368.85,UNH,23-03-2021,0.0045
370.6,373.8,365.51,366.05,UNH,24-03-2021,0.0057
371.09,372.11,363.39,370.6,UNH,25-03-2021,0.0013
376.48,377.06,370.285,371.675,UNH,26-03-2021,0.0145
379.06,380.5,374.99,376.36,UNH,29-03-2021,0.0069
373.56,379.88,371.8,377.55,UNH,30-03-2021,-0.0145
372.07,377,371.8,372.8,UNH,31-03-2021,-0.004
367.07,372.69,365.755,372.2,UNH,01-04-2021,-0.0134
370.18,372.63,367.64,369.62,UNH,05-04-2021,0.0085
364.37,369.79,362.72,368.78,UNH,06-04-2021,-0.0157
365.64,365.88,360.55,364.19,UNH,07-04-2021,0.0035
364.89,366.91,363.11,363.11,UNH,08-04-2021,-0.0021
376.3,376.61,367,368.35,UNH,09-04-2021,0.0313
376.28,379.83,374.03,374.48,UNH,12-04-2021,-0.0001
374.5,379.31,374.33,376.25,UNH,13-04-2021,-0.0047
375.63,378.01,374.58,375.34,UNH,14-04-2021,0.003
390.01,392.3602,380,380,UNH,15-04-2021,0.0383
391.01,393.92,385.455,393.92,UNH,16-04-2021,0.0026
389.84,393.39,388.47,390,UNH,19-04-2021,-0.003
396.53,397.88,389.4175,389.86,UNH,20-04-2021,0.0172
398.81,401.477,395.44,398.86,UNH,21-04-2021,0.0057
396.54,398.76,393.19,398.44,UNH,22-04-2021,-0.0057
400.31,401.99,394.5,395.62,UNH,23-04-2021,0.0095
395.86,400,395.21,399.81,UNH,26-04-2021,-0.0111
394.5,396.33,392.3,394.66,UNH,27-04-2021,-0.0034
394.59,396.99,393.3,395.18,UNH,28-04-2021,0.0002
401.55,402.16,396.3,396.75,UNH,29-04-2021,0.0176
398.8,401.86,398.35,401,UNH,30-04-2021,-0.0068
405.9,406.77,400.53,401,UNH,03-05-2021,0.0178
411.34,412.47,403.5,405.48,UNH,04-05-2021,0.0134
412.5,412.75,409.63,410.5,UNH,05-05-2021,0.0028
414.97,416.85,412.56,413,UNH,06-05-2021,0.006
417.65,419.02,414.065,415,UNH,07-05-2021,0.0065
420.89,425.98,418.215,419.27,UNH,10-05-2021,0.0078
411.7,422.29,410.61,421,UNH,11-05-2021,-0.0218
405.37,410.85,404.6801,409.29,UNH,12-05-2021,-0.0154
408.56,413.18,404.315,406.28,UNH,13-05-2021,0.0079
409.8,412.59,408.5,410.99,UNH,14-05-2021,0.003
408.63,412.51,408.57,409.31,UNH,17-05-2021,-0.0029
410.38,412.96,406.27,409.69,UNH,18-05-2021,0.0043
409.5,410.72,404.25,409.49,UNH,19-05-2021,-0.0021
408.64,413.83,408.32,409.53,UNH,20-05-2021,-0.0021
411.63,418.63,409.46,410.76,UNH,21-05-2021,0.0073
410.95,413.9,409.92,412.37,UNH,24-05-2021,-0.0017
413.05,413.86,408.8942,411.85,UNH,25-05-2021,0.0051
413.21,415.3,411.01,412.1,UNH,26-05-2021,0.0004
30.03,30.57,29.75,30.46,BAC,04-01-2021,0
30.26,30.54,29.91,30.17,BAC,05-01-2021,0.0077
32.15,32.62,31.355,31.9,BAC,06-01-2021,0.0625
32.86,33.62,32.84,33.31,BAC,07-01-2021,0.0221
32.53,33,32.1131,32.92,BAC,08-01-2021,-0.01
33.07,33.13,31.9,32.09,BAC,11-01-2021,0.0166
33.66,33.97,33.2,33.42,BAC,12-01-2021,0.0178
33.46,33.68,33.09,33.43,BAC,13-01-2021,-0.0059
33.99,34.37,33.42,33.48,BAC,14-01-2021,0.0158
33.01,33.63,32.7,33.29,BAC,15-01-2021,-0.0288
32.77,33.6,32.2,32.5,BAC,19-01-2021,-0.0073
32.34,32.79,32.155,32.76,BAC,20-01-2021,-0.0131
31.77,32.48,31.73,32.34,BAC,21-01-2021,-0.0176
31.55,31.75,31.25,31.36,BAC,22-01-2021,-0.0069
31.16,31.3,30.57,31.27,BAC,25-01-2021,-0.0124
30.94,31.43,30.91,31.4,BAC,26-01-2021,-0.0071
29.83,30.43,29.67,30.31,BAC,27-01-2021,-0.0359
30.32,30.75,29.9174,30.42,BAC,28-01-2021,0.0164
29.65,30.5,29.59,30.4,BAC,29-01-2021,-0.0221
29.96,30.04,29.57,29.87,BAC,01-02-2021,0.0105
31.03,31.2,30.54,30.58,BAC,02-02-2021,0.0357
31.58,31.73,30.88,30.91,BAC,03-02-2021,0.0177
32.5,32.531,31.78,31.8,BAC,04-02-2021,0.0291
32.37,32.905,32.32,32.89,BAC,05-02-2021,-0.004
33.09,33.28,32.4,32.43,BAC,08-02-2021,0.0222
32.95,33.02,32.585,32.97,BAC,09-02-2021,-0.0042
32.98,33.42,32.86,33.12,BAC,10-02-2021,0.0009
32.88,33.31,32.55,32.97,BAC,11-02-2021,-0.003
33.37,33.45,32.91,33,BAC,12-02-2021,0.0149
34.27,34.56,33.702,33.98,BAC,16-02-2021,0.027
34.41,34.56,33.79,34.04,BAC,17-02-2021,0.0041
34.19,34.65,34.0201,34.06,BAC,18-02-2021,-0.0064
34.54,34.725,34.18,34.2,BAC,19-02-2021,0.0102
35.15,35.25,34.41,34.45,BAC,22-02-2021,0.0177
35.52,35.89,35.14,35.42,BAC,23-02-2021,0.0105
36.38,36.52,35.6,35.74,BAC,24-02-2021,0.0242
35.93,37.03,35.76,36.96,BAC,25-02-2021,-0.0124
34.71,36.035,34.68,35.73,BAC,26-02-2021,-0.034
35.79,36.05,35.24,35.52,BAC,01-03-2021,0.0311
35.53,35.94,35.5,35.65,BAC,02-03-2021,-0.0073
36.42,36.97,35.84,35.97,BAC,03-03-2021,0.025
36.5,36.87,35.92,36.14,BAC,04-03-2021,0.0022
36.93,37.6,36.17,37.03,BAC,05-03-2021,0.0118
37.13,37.73,36.82,37.38,BAC,08-03-2021,0.0054
36.32,37.16,35.81,36.55,BAC,09-03-2021,-0.0218
37.37,37.53,36.37,36.54,BAC,10-03-2021,0.0289
37.24,37.79,36.85,37.27,BAC,11-03-2021,-0.0035
37.94,38.1766,37.58,37.92,BAC,12-03-2021,0.0188
37.75,38.07,37.22,38.03,BAC,15-03-2021,-0.005
37.64,37.72,36.97,37.42,BAC,16-03-2021,-0.0029
37.95,38.36,37.33,38,BAC,17-03-2021,0.0082
38.94,39.9678,38.425,38.51,BAC,18-03-2021,0.0261
38.53,38.92,37.53,38.29,BAC,19-03-2021,-0.0105
37.66,38.38,37.4,38.08,BAC,22-03-2021,-0.0226
36.9,37.82,36.7811,37.36,BAC,23-03-2021,-0.0202
36.9,37.79,36.89,37.21,BAC,24-03-2021,0
37.66,37.75,36.63,36.87,BAC,25-03-2021,0.0206
38.68,38.76,38.075,38.35,BAC,26-03-2021,0.0271
38.31,38.625,37.86,38.05,BAC,29-03-2021,-0.0096
38.99,39.46,38.63,38.63,BAC,30-03-2021,0.0177
38.69,38.99,38.46,38.62,BAC,31-03-2021,-0.0077
39.49,39.52,38.72,38.83,BAC,01-04-2021,0.0207
39.8,40.28,39.6,40,BAC,05-04-2021,0.0079
39.69,40.15,39.455,39.53,BAC,06-04-2021,-0.0028
40.05,40.145,39.59,39.77,BAC,07-04-2021,0.0091
39.7,39.85,39.22,39.8,BAC,08-04-2021,-0.0087
39.99,40.18,39.51,39.91,BAC,09-04-2021,0.0073
40.06,40.375,39.85,39.99,BAC,12-04-2021,0.0018
39.32,39.82,39.2,39.81,BAC,13-04-2021,-0.0185
39.88,40.33,38.92,38.98,BAC,14-04-2021,0.0142
38.74,39.835,38.0503,39.73,BAC,15-04-2021,-0.0286
39.15,39.42,38.91,39.31,BAC,16-04-2021,0.0106
39.17,39.43,39.035,39.39,BAC,19-04-2021,0.0005
38.08,39,37.89,39,BAC,20-04-2021,-0.0278
38.72,38.78,37.41,37.75,BAC,21-04-2021,0.0168
